img, part, ecd.nm, contrast, circ, a.r, round, solidity
21, 34, 82.59, 0.6032, 0.8807, 1.0172, 0.9831, 0.9713
21, 35, 58.32, 0.4181, 0.7651, 1.0349, 0.9663, 0.9513
21, 36, 89.43, 0.5094, 0.8955, 1.0335, 0.9676, 0.9770
21, 37, 91.36, 0.6106, 0.8904, 1.0165, 0.9838, 0.9757
21, 38, 76.64, 0.5339, 0.8323, 1.0180, 0.9823, 0.9676
21, 39, 73.83, 0.5342, 0.8796, 1.0450, 0.9569, 0.9727
21, 40, 76.75, 0.9477, 0.9090, 1.0084, 0.9917, 0.9713
21, 41, 84.34, 0.6526, 0.8972, 1.0378, 0.9636, 0.9768
21, 42, 90.20, 0.5968, 0.8769, 1.0268, 0.9739, 0.9740
21, 43, 66.48, 0.4829, 0.8527, 1.0456, 0.9564, 0.9670
21, 44, 94.82, 0.6968, 0.8853, 1.0170, 0.9833, 0.9766
21, 45, 78.41, 0.4526, 0.8809, 1.0449, 0.9570, 0.9723
21, 46, 19.93, 0.3987, 0.3550, 4.5767, 0.2185, 0.9079
21, 47, 86.33, 0.5139, 0.8691, 1.0307, 0.9702, 0.9721
21, 48, 84.74, 0.5452, 0.8810, 1.0230, 0.9775, 0.9742
21, 49, 84.63, 0.5710, 0.8779, 1.0090, 0.9911, 0.9734
21, 50, 90.70, 0.8723, 0.8952, 1.0268, 0.9739, 0.9773
21, 51, 78.32, 0.5345, 0.9033, 1.0082, 0.9919, 0.9735
21, 52, 62.36, 0.5126, 0.7853, 1.4469, 0.6911, 0.9762
21, 53, 87.29, 0.8719, 0.8861, 1.0226, 0.9779, 0.9742
21, 54, 86.69, 0.9410, 0.9106, 1.0139, 0.9863, 0.9794
21, 55, 87.70, 0.8226, 0.9063, 1.0275, 0.9732, 0.9764
21, 56, 81.93, 0.5065, 0.8821, 1.0189, 0.9815, 0.9734
21, 57, 58.58, 0.6081, 0.6559, 2.0186, 0.4954, 0.9703
21, 58, 74.85, 0.5332, 0.8846, 1.0119, 0.9882, 0.9700
21, 59, 77.18, 0.5342, 0.8926, 1.0233, 0.9772, 0.9738
21, 60, 68.75, 0.5197, 0.9040, 1.0427, 0.9590, 0.9700
21, 61, 66.61, 0.6187, 0.8849, 1.0173, 0.9830, 0.9697
21, 62, 80.31, 0.5126, 0.8842, 1.0322, 0.9688, 0.9711
21, 63, 88.59, 0.5765, 0.8571, 1.0321, 0.9689, 0.9745
21, 64, 13.69, 0.4702, 0.3717, 4.8186, 0.2075, 0.9132
21, 65, 84.01, 0.7042, 0.8892, 1.0331, 0.9680, 0.9721
21, 66, 78.76, 0.5603, 0.9065, 1.0485, 0.9537, 0.9740
21, 67, 70.90, 0.5265, 0.8694, 1.0335, 0.9675, 0.9682
21, 68, 22.37, 0.7706, 0.4216, 4.0914, 0.2444, 0.9255
21, 69, 74.91, 0.5023, 0.8836, 1.0227, 0.9778, 0.9691
21, 70, 105.38, 0.7419, 0.8952, 1.0774, 0.9282, 0.9789
21, 71, 68.22, 0.5561, 0.8704, 1.0324, 0.9687, 0.9658
21, 72, 61.47, 0.5058, 0.8724, 1.0383, 0.9631, 0.9644
21, 73, 108.20, 0.7229, 0.8885, 1.0166, 0.9837, 0.9776
21, 74, 78.43, 0.8642, 0.9079, 1.0169, 0.9834, 0.9759
21, 75, 90.47, 0.6842, 0.9025, 1.0057, 0.9943, 0.9778
21, 76, 72.12, 0.7110, 0.8758, 1.0163, 0.9839, 0.9725
21, 77, 27.82, 0.4447, 0.4994, 3.1994, 0.3126, 0.9472
21, 78, 73.71, 0.4926, 0.9089, 1.0323, 0.9687, 0.9715
21, 79, 79.79, 0.5403, 0.8803, 1.0273, 0.9735, 0.9706
21, 80, 90.83, 0.6132, 0.8819, 1.0239, 0.9766, 0.9746
21, 81, 90.31, 0.5819, 0.9090, 1.0412, 0.9604, 0.9768
21, 82, 55.69, 0.8923, 0.5876, 2.4158, 0.4139, 0.9670
21, 83, 101.70, 0.9084, 0.9070, 1.0422, 0.9595, 0.9795
21, 84, 65.05, 0.9461, 0.9058, 1.0506, 0.9518, 0.9683
21, 85, 82.04, 0.8632, 0.9035, 1.0281, 0.9727, 0.9774
21, 86, 73.11, 0.4661, 0.8941, 1.0225, 0.9780, 0.9704
21, 87, 79.58, 0.6487, 0.8784, 1.0130, 0.9872, 0.9739
21, 88, 92.65, 0.5005, 0.8903, 1.0285, 0.9723, 0.9728
21, 89, 91.22, 0.5887, 0.8989, 1.0191, 0.9812, 0.9788
21, 90, 88.30, 0.6303, 0.8987, 1.0415, 0.9601, 0.9746
21, 91, 85.46, 0.5719, 0.8909, 1.0155, 0.9848, 0.9761
21, 92, 85.54, 0.5371, 0.8732, 1.0262, 0.9745, 0.9734
21, 93, 78.63, 0.5687, 0.8888, 1.0397, 0.9618, 0.9713
21, 94, 77.85, 0.6113, 0.9158, 1.0197, 0.9807, 0.9775
21, 95, 77.06, 0.5432, 0.8840, 1.0381, 0.9633, 0.9715
21, 96, 87.16, 0.8303, 0.8787, 1.1909, 0.8397, 0.9828
21, 97, 87.84, 0.5492, 0.8887, 1.0129, 0.9873, 0.9731
21, 98, 74.17, 0.5181, 0.8990, 1.0105, 0.9896, 0.9691
21, 99, 62.96, 0.4765, 0.8122, 1.0280, 0.9728, 0.9536
21, 100, 84.56, 0.5974, 0.8966, 1.1890, 0.8410, 0.9827
21, 101, 82.40, 0.5626, 0.8966, 1.1075, 0.9029, 0.9800
21, 102, 74.85, 0.5039, 0.8253, 1.3323, 0.7506, 0.9768
21, 103, 57.40, 0.4210, 0.8570, 1.0337, 0.9674, 0.9578
21, 104, 61.47, 0.6819, 0.6400, 2.1972, 0.4551, 0.9734
21, 105, 50.11, 0.8713, 0.5661, 2.6111, 0.3830, 0.9661
21, 106, 30.18, 0.4297, 0.5251, 2.7403, 0.3649, 0.9419
22, 1, 88.60, 0.6222, 0.6900, 1.3733, 0.7282, 0.9561
22, 2, 57.06, 0.5393, 0.7001, 2.0091, 0.4977, 0.9767
22, 3, 71.32, 0.5433, 0.7503, 1.6760, 0.5967, 0.9793
22, 4, 60.89, 0.4977, 0.9055, 1.1794, 0.8479, 0.9753
22, 5, 65.61, 0.5534, 0.7207, 1.7836, 0.5607, 0.9774
22, 6, 80.82, 0.9263, 0.9111, 1.0157, 0.9845, 0.9791
22, 7, 93.51, 0.5673, 0.8921, 1.0144, 0.9858, 0.9747
22, 8, 83.48, 0.5329, 0.8918, 1.0333, 0.9678, 0.9784
22, 9, 95.47, 0.5888, 0.8942, 1.0366, 0.9647, 0.9760
22, 10, 92.12, 0.6592, 0.8860, 1.0179, 0.9824, 0.9768
22, 11, 75.17, 0.5654, 0.8801, 1.0251, 0.9755, 0.9659
22, 12, 86.33, 0.7832, 0.9071, 1.0175, 0.9828, 0.9765
22, 13, 93.54, 0.5686, 0.8789, 1.0368, 0.9645, 0.9755
22, 14, 94.12, 0.7507, 0.8768, 1.0186, 0.9817, 0.9749
22, 15, 79.73, 0.7046, 0.9151, 1.0233, 0.9772, 0.9779
22, 16, 95.29, 0.7527, 0.8966, 1.0328, 0.9683, 0.9781
22, 17, 90.91, 0.8325, 0.8978, 1.0258, 0.9748, 0.9749
22, 18, 40.98, 0.3882, 0.7268, 1.1129, 0.8985, 0.9271
22, 19, 60.25, 0.4554, 0.9063, 1.0208, 0.9796, 0.9724
22, 20, 96.51, 0.6079, 0.8967, 1.0330, 0.9681, 0.9759
22, 21, 79.00, 0.7202, 0.8984, 1.0187, 0.9816, 0.9774
22, 22, 84.24, 0.9241, 0.9077, 1.0102, 0.9899, 0.9746
22, 23, 78.38, 0.5226, 0.8764, 1.0393, 0.9622, 0.9697
22, 24, 81.89, 0.7024, 0.9003, 1.0279, 0.9728, 0.9756
22, 25, 106.74, 0.6582, 0.8965, 1.0205, 0.9799, 0.9771
22, 26, 88.84, 0.5268, 0.8873, 1.0249, 0.9757, 0.9744
22, 27, 70.36, 0.7007, 0.8929, 1.0733, 0.9317, 0.9711
22, 28, 94.10, 0.8257, 0.8871, 1.0297, 0.9711, 0.9723
22, 29, 89.56, 0.6868, 0.9033, 1.0385, 0.9629, 0.9754
22, 30, 81.85, 0.7037, 0.9037, 1.0193, 0.9811, 0.9723
22, 31, 97.02, 0.6858, 0.9095, 1.0141, 0.9861, 0.9796
22, 32, 62.60, 0.3168, 0.6809, 1.0222, 0.9783, 0.9494
22, 33, 45.98, 0.5537, 0.6204, 2.4481, 0.4085, 0.9687
22, 34, 84.69, 0.5307, 0.8837, 1.0171, 0.9831, 0.9728
22, 35, 94.85, 0.5732, 0.8929, 1.0230, 0.9775, 0.9771
22, 36, 88.60, 0.5738, 0.8892, 1.0275, 0.9732, 0.9747
22, 37, 65.38, 0.4401, 0.8854, 1.0435, 0.9583, 0.9647
22, 38, 60.96, 0.4703, 0.8581, 1.0219, 0.9786, 0.9619
22, 39, 59.45, 0.5213, 0.8958, 1.0214, 0.9790, 0.9635
22, 40, 71.54, 0.5657, 0.8843, 1.0139, 0.9863, 0.9696
22, 41, 35.38, 0.5133, 0.4727, 3.2651, 0.3063, 0.9584
22, 42, 94.45, 0.7394, 0.8905, 1.0271, 0.9736, 0.9765
22, 43, 78.70, 0.6358, 0.8828, 1.0436, 0.9582, 0.9703
22, 44, 99.86, 0.7481, 0.8927, 1.0296, 0.9713, 0.9773
22, 45, 76.49, 0.6371, 0.8920, 1.0196, 0.9808, 0.9752
22, 46, 66.23, 0.7793, 0.9025, 1.0300, 0.9708, 0.9724
22, 47, 46.97, 0.4388, 0.6754, 1.9119, 0.5230, 0.9651
22, 48, 53.22, 0.9185, 0.7409, 1.9269, 0.5190, 0.9809
22, 49, 56.01, 0.5972, 0.8992, 1.0112, 0.9889, 0.9679
22, 50, 72.16, 0.7001, 0.8920, 1.0350, 0.9662, 0.9725
22, 51, 95.62, 0.8939, 0.8970, 1.0161, 0.9842, 0.9777
22, 52, 68.36, 0.4651, 0.8584, 1.0116, 0.9885, 0.9624
22, 53, 76.43, 0.7381, 0.8798, 1.0266, 0.9741, 0.9725
22, 54, 74.91, 0.4927, 0.8371, 1.0271, 0.9736, 0.9658
22, 55, 85.06, 0.4933, 0.8913, 1.0224, 0.9781, 0.9705
22, 56, 95.57, 0.7566, 0.9001, 1.0144, 0.9858, 0.9776
22, 57, 76.15, 0.9275, 0.8889, 1.0563, 0.9467, 0.9748
22, 58, 83.93, 0.5482, 0.9029, 1.0179, 0.9824, 0.9743
22, 59, 74.24, 0.4726, 0.8753, 1.0236, 0.9770, 0.9713
22, 60, 78.76, 0.8900, 0.8975, 1.0260, 0.9747, 0.9724
22, 61, 93.72, 0.5828, 0.9043, 1.0153, 0.9849, 0.9779
22, 62, 85.99, 0.5586, 0.8823, 1.0218, 0.9787, 0.9734
22, 63, 61.67, 0.4288, 0.8238, 1.0605, 0.9430, 0.9609
22, 64, 54.28, 0.5183, 0.7294, 1.7252, 0.5796, 0.9683
22, 65, 87.22, 0.5258, 0.8355, 1.0406, 0.9610, 0.9672
22, 66, 71.40, 0.6303, 0.8777, 1.0422, 0.9595, 0.9718
22, 67, 82.97, 0.8598, 0.9020, 1.0143, 0.9859, 0.9747
22, 68, 82.13, 0.6290, 0.9052, 1.0213, 0.9792, 0.9759
22, 69, 82.35, 0.6352, 0.8959, 1.0519, 0.9507, 0.9728
22, 70, 94.57, 0.8439, 0.8830, 1.0304, 0.9705, 0.9760
22, 71, 80.32, 0.5910, 0.8415, 1.2997, 0.7694, 0.9809
22, 72, 81.80, 0.8773, 0.8840, 1.0095, 0.9906, 0.9722
22, 73, 69.21, 0.5196, 0.8707, 1.0235, 0.9770, 0.9669
22, 74, 76.97, 0.6605, 0.9028, 1.0310, 0.9700, 0.9713
22, 75, 74.03, 0.4995, 0.8862, 1.0250, 0.9757, 0.9711
22, 76, 58.37, 0.4972, 0.8750, 1.0222, 0.9783, 0.9561
22, 77, 62.38, 0.4476, 0.8836, 1.0659, 0.9381, 0.9649
22, 78, 94.79, 0.6738, 0.8985, 1.0260, 0.9746, 0.9764
22, 79, 84.65, 0.8806, 0.9038, 1.0129, 0.9872, 0.9769
22, 80, 86.84, 0.5180, 0.8937, 1.0111, 0.9890, 0.9759
22, 81, 84.85, 0.7254, 0.9016, 1.0121, 0.9881, 0.9761
22, 82, 89.52, 0.5290, 0.8967, 1.0219, 0.9786, 0.9777
22, 83, 70.54, 0.4972, 0.8744, 1.0208, 0.9796, 0.9711
22, 84, 83.58, 0.6618, 0.9031, 1.0180, 0.9823, 0.9751
22, 85, 81.18, 0.5073, 0.8553, 1.0368, 0.9645, 0.9683
22, 86, 69.04, 0.5070, 0.8801, 1.0247, 0.9759, 0.9682
22, 87, 56.61, 0.5216, 0.8973, 1.0267, 0.9740, 0.9658
22, 88, 58.92, 0.8736, 0.7035, 1.9229, 0.5201, 0.9732
22, 89, 90.33, 0.7670, 0.8704, 1.0294, 0.9714, 0.9758
22, 90, 75.53, 0.6748, 0.8857, 1.0441, 0.9577, 0.9755
22, 91, 95.46, 0.6108, 0.8789, 1.0352, 0.9660, 0.9743
22, 92, 86.96, 0.5495, 0.8918, 1.0431, 0.9587, 0.9719
22, 93, 99.77, 0.7098, 0.8858, 1.0136, 0.9866, 0.9763
22, 94, 83.68, 0.5566, 0.8785, 1.0074, 0.9927, 0.9694
22, 95, 62.96, 0.5076, 0.8558, 1.2179, 0.8211, 0.9769
22, 96, 74.53, 0.6686, 0.8957, 1.0474, 0.9547, 0.9740
22, 97, 79.42, 0.6475, 0.8663, 1.0452, 0.9568, 0.9676
22, 98, 89.47, 0.5274, 0.8627, 1.0167, 0.9836, 0.9729
22, 99, 72.53, 0.5583, 0.8957, 1.0241, 0.9765, 0.9696
22, 100, 90.88, 0.8776, 0.8979, 1.0203, 0.9802, 0.9759
22, 101, 82.19, 0.6254, 0.8346, 1.3879, 0.7205, 0.9831
22, 102, 82.85, 0.6183, 0.8871, 1.0371, 0.9642, 0.9743
22, 103, 93.06, 0.5394, 0.8813, 1.0197, 0.9806, 0.9751
22, 104, 94.03, 0.5777, 0.8955, 1.0405, 0.9611, 0.9759
22, 105, 80.95, 0.6316, 0.8897, 1.0430, 0.9588, 0.9722
22, 106, 96.91, 0.5849, 0.8995, 1.0362, 0.9651, 0.9772
22, 107, 81.41, 0.6151, 0.8971, 1.0350, 0.9662, 0.9722
22, 108, 91.13, 0.7514, 0.8884, 1.0096, 0.9905, 0.9727
22, 109, 74.27, 0.5310, 0.8953, 1.0317, 0.9693, 0.9714
22, 110, 65.57, 0.5979, 0.9106, 1.0356, 0.9656, 0.9724
22, 111, 76.60, 0.6167, 0.7775, 1.5212, 0.6574, 0.9789
22, 112, 59.55, 0.4658, 0.8785, 1.0967, 0.9118, 0.9651
22, 113, 93.22, 0.5553, 0.8821, 1.1579, 0.8637, 0.9824
22, 114, 63.27, 0.5148, 0.8800, 1.0295, 0.9713, 0.9600
22, 115, 82.70, 0.6362, 0.8387, 1.2302, 0.8129, 0.9780
22, 116, 50.54, 0.7900, 0.7302, 1.7823, 0.5611, 0.9764
22, 117, 64.48, 0.4869, 0.8439, 1.3182, 0.7586, 0.9771
22, 118, 51.15, 0.5174, 0.5898, 2.4245, 0.4124, 0.9624
22, 119, 47.99, 0.4823, 0.5893, 2.3929, 0.4179, 0.9624
22, 120, 39.91, 0.6073, 0.4949, 3.2106, 0.3115, 0.9615
23, 1, 71.75, 0.5069, 0.8948, 1.0642, 0.9397, 0.9720
23, 2, 82.18, 0.6356, 0.8565, 1.2627, 0.7919, 0.9787
23, 3, 49.66, 0.8504, 0.6501, 2.3261, 0.4299, 0.9737
23, 4, 56.91, 0.6221, 0.6038, 2.4426, 0.4094, 0.9713
23, 5, 21.12, 0.4124, 0.3766, 3.8700, 0.2584, 0.8931
23, 6, 67.54, 0.7178, 0.8125, 1.3550, 0.7380, 0.9742
23, 7, 71.07, 0.6585, 0.8035, 1.4888, 0.6717, 0.9677
23, 8, 97.37, 0.6749, 0.9001, 1.0212, 0.9792, 0.9790
23, 9, 70.49, 0.7856, 0.7734, 1.5952, 0.6269, 0.9811
23, 10, 67.89, 0.8668, 0.8902, 1.0515, 0.9510, 0.9666
23, 11, 78.38, 0.4399, 0.8820, 1.0181, 0.9822, 0.9713
23, 12, 86.59, 0.4434, 0.9062, 1.0313, 0.9697, 0.9764
23, 13, 69.16, 0.5901, 0.9034, 1.0330, 0.9681, 0.9707
23, 14, 95.08, 0.8865, 0.9006, 1.0490, 0.9533, 0.9784
23, 15, 87.39, 0.6556, 0.9077, 1.0272, 0.9735, 0.9770
23, 16, 87.39, 0.6714, 0.9032, 1.0536, 0.9492, 0.9764
23, 17, 45.18, 0.8623, 0.6111, 2.3028, 0.4343, 0.9676
23, 18, 71.56, 0.5332, 0.9025, 1.0452, 0.9568, 0.9685
23, 19, 76.27, 0.7288, 0.8998, 1.0155, 0.9847, 0.9720
23, 20, 88.89, 0.6772, 0.9013, 1.0314, 0.9696, 0.9776
23, 21, 70.82, 0.5208, 0.9093, 1.0575, 0.9456, 0.9729
23, 22, 89.52, 0.6859, 0.9086, 1.0478, 0.9544, 0.9765
23, 23, 89.48, 0.9284, 0.8846, 1.0228, 0.9777, 0.9765
23, 24, 87.01, 0.5563, 0.9123, 1.0356, 0.9656, 0.9753
23, 25, 71.12, 0.5050, 0.8961, 1.0125, 0.9876, 0.9695
23, 26, 75.98, 0.4786, 0.8961, 1.0268, 0.9739, 0.9742
23, 27, 82.11, 0.5366, 0.8687, 1.0292, 0.9716, 0.9709
23, 28, 105.57, 0.8507, 0.8999, 1.0288, 0.9720, 0.9792
23, 29, 93.34, 0.7156, 0.8888, 1.0202, 0.9802, 0.9737
23, 30, 73.92, 0.5543, 0.8868, 1.0299, 0.9709, 0.9710
23, 31, 87.87, 0.5553, 0.8937, 1.0155, 0.9847, 0.9751
23, 32, 82.63, 0.6317, 0.8862, 1.0360, 0.9652, 0.9735
23, 33, 79.89, 0.5850, 0.8777, 1.0193, 0.9810, 0.9733
23, 34, 85.03, 0.9133, 0.8710, 1.1697, 0.8549, 0.9778
23, 35, 80.30, 0.4969, 0.8793, 1.0173, 0.9830, 0.9718
23, 36, 97.32, 0.6658, 0.8879, 1.0270, 0.9737, 0.9778
23, 37, 100.94, 0.6201, 0.8936, 1.0213, 0.9792, 0.9778
23, 38, 89.46, 0.5519, 0.8700, 1.0274, 0.9734, 0.9730
23, 39, 79.17, 0.6646, 0.9001, 1.0230, 0.9775, 0.9748
23, 40, 86.51, 0.5227, 0.8369, 1.3335, 0.7499, 0.9804
23, 41, 61.94, 0.8894, 0.8717, 1.0252, 0.9754, 0.9676
23, 42, 83.29, 0.7952, 0.8988, 1.0168, 0.9835, 0.9743
23, 43, 92.77, 0.5295, 0.9069, 1.0143, 0.9859, 0.9772
23, 44, 87.67, 0.5076, 0.9071, 1.0276, 0.9731, 0.9774
23, 45, 64.04, 0.3889, 0.8964, 1.0224, 0.9781, 0.9639
23, 46, 79.40, 0.5966, 0.8870, 1.0214, 0.9790, 0.9718
23, 47, 58.63, 0.5327, 0.6228, 2.1271, 0.4701, 0.9600
23, 48, 83.32, 0.4956, 0.8775, 1.0271, 0.9736, 0.9767
23, 49, 96.46, 0.9271, 0.8878, 1.0244, 0.9761, 0.9769
23, 50, 74.73, 0.5463, 0.8819, 1.0306, 0.9704, 0.9666
23, 51, 91.01, 0.6201, 0.8860, 1.0142, 0.9860, 0.9759
23, 52, 86.68, 0.8639, 0.9037, 1.0234, 0.9772, 0.9763
23, 53, 93.71, 0.5526, 0.8959, 1.0494, 0.9530, 0.9763
23, 54, 79.87, 0.6575, 0.9016, 1.0266, 0.9741, 0.9740
23, 55, 91.10, 0.6649, 0.8765, 1.1046, 0.9053, 0.9780
23, 56, 91.01, 0.9174, 0.8954, 1.0185, 0.9819, 0.9758
23, 57, 64.18, 0.5343, 0.7853, 1.4217, 0.7034, 0.9745
23, 58, 42.42, 0.5914, 0.8581, 1.0235, 0.9770, 0.9533
23, 59, 58.57, 0.5424, 0.8660, 1.0194, 0.9809, 0.9644
23, 60, 96.21, 0.6198, 0.8984, 1.0304, 0.9705, 0.9794
23, 61, 77.38, 0.5627, 0.8850, 1.0266, 0.9741, 0.9708
23, 62, 78.81, 0.4399, 0.8813, 1.0584, 0.9448, 0.9716
23, 63, 84.24, 0.6279, 0.8993, 1.0244, 0.9762, 0.9756
23, 64, 81.20, 0.6359, 0.8879, 1.0298, 0.9711, 0.9747
23, 65, 106.29, 0.6527, 0.8905, 1.0281, 0.9727, 0.9750
23, 66, 88.52, 0.7665, 0.9098, 1.0417, 0.9600, 0.9782
23, 67, 35.46, 0.6185, 0.5604, 2.5406, 0.3936, 0.9538
23, 68, 94.30, 0.8436, 0.8967, 1.0386, 0.9629, 0.9730
23, 69, 89.17, 0.6572, 0.8910, 1.0323, 0.9687, 0.9741
23, 70, 82.79, 0.7117, 0.9130, 1.0290, 0.9718, 0.9772
23, 71, 96.53, 0.5885, 0.8689, 1.0126, 0.9876, 0.9734
23, 72, 62.99, 0.4908, 0.8174, 1.0339, 0.9672, 0.9629
23, 73, 85.25, 0.5263, 0.8663, 1.0163, 0.9839, 0.9706
23, 74, 95.33, 0.6221, 0.8916, 1.0210, 0.9794, 0.9742
23, 75, 88.74, 0.5927, 0.8922, 1.0120, 0.9882, 0.9739
23, 76, 66.70, 0.7933, 0.8980, 1.0186, 0.9817, 0.9682
23, 77, 56.73, 0.5085, 0.7571, 1.6303, 0.6134, 0.9745
23, 78, 63.14, 0.7169, 0.8921, 1.0394, 0.9621, 0.9688
23, 79, 61.33, 0.5627, 0.8929, 1.0247, 0.9759, 0.9633
23, 80, 72.03, 0.5776, 0.8836, 1.0207, 0.9798, 0.9716
23, 81, 78.37, 0.5732, 0.8917, 1.0464, 0.9557, 0.9768
23, 82, 93.35, 0.6878, 0.8972, 1.0305, 0.9704, 0.9768
23, 83, 99.38, 0.5853, 0.8803, 1.0415, 0.9602, 0.9759
23, 84, 76.85, 0.5476, 0.8923, 1.0276, 0.9731, 0.9721
23, 85, 65.76, 0.6959, 0.9038, 1.0265, 0.9742, 0.9732
23, 86, 69.50, 0.4711, 0.8766, 1.0240, 0.9766, 0.9659
23, 87, 56.06, 0.5637, 0.8502, 1.0369, 0.9644, 0.9602
23, 88, 67.05, 0.5085, 0.8702, 1.1965, 0.8358, 0.9756
23, 89, 60.10, 0.6266, 0.6333, 2.1787, 0.4590, 0.9725
23, 90, 53.25, 0.7575, 0.5930, 2.4809, 0.4031, 0.9658
23, 91, 43.94, 0.4199, 0.6421, 2.0980, 0.4767, 0.9631
23, 92, 18.67, 0.6154, 0.5439, 3.3780, 0.2960, 0.9662
24, 1, 37.59, 0.5010, 0.4788, 3.2281, 0.3098, 0.9611
24, 2, 47.11, 0.5899, 0.5729, 2.7040, 0.3698, 0.9693
24, 3, 82.46, 0.5216, 0.8910, 1.0291, 0.9717, 0.9724
24, 4, 85.90, 0.9036, 0.9054, 1.0165, 0.9838, 0.9756
24, 5, 62.18, 0.5564, 0.7908, 1.5321, 0.6527, 0.9784
24, 6, 71.47, 0.4865, 0.8895, 1.0240, 0.9765, 0.9682
24, 7, 69.93, 0.5877, 0.8988, 1.0287, 0.9721, 0.9726
24, 8, 88.06, 0.5587, 0.8912, 1.0451, 0.9568, 0.9743
24, 9, 89.68, 0.6502, 0.9031, 1.0315, 0.9695, 0.9773
24, 10, 88.81, 0.6750, 0.8952, 1.0299, 0.9709, 0.9786
24, 11, 80.37, 0.6586, 0.8789, 1.0394, 0.9620, 0.9693
24, 12, 76.42, 0.7041, 0.8944, 1.0177, 0.9826, 0.9751
24, 13, 65.17, 0.8643, 0.7290, 1.8183, 0.5500, 0.9753
24, 14, 92.08, 0.6444, 0.8986, 1.0145, 0.9857, 0.9780
24, 15, 90.89, 0.4823, 0.8932, 1.0335, 0.9676, 0.9761
24, 16, 53.27, 0.4423, 0.8723, 1.0338, 0.9673, 0.9640
24, 17, 22.50, 0.4813, 0.3634, 4.8685, 0.2054, 0.9424
24, 18, 67.72, 0.7676, 0.9005, 1.0153, 0.9850, 0.9693
24, 19, 91.66, 0.5935, 0.8922, 1.0151, 0.9851, 0.9763
24, 20, 71.40, 0.5735, 0.7191, 1.8097, 0.5526, 0.9782
24, 21, 60.80, 0.4736, 0.8712, 1.0287, 0.9721, 0.9636
24, 22, 87.02, 0.8027, 0.8947, 1.0116, 0.9885, 0.9749
24, 23, 73.48, 0.4968, 0.8992, 1.0133, 0.9869, 0.9720
24, 24, 80.90, 0.6196, 0.9033, 1.0352, 0.9660, 0.9772
24, 25, 69.11, 0.4591, 0.9063, 1.0064, 0.9936, 0.9696
24, 26, 93.04, 0.6238, 0.9006, 1.0238, 0.9768, 0.9778
24, 27, 24.26, 0.5045, 0.3628, 4.2115, 0.2374, 0.9290
24, 28, 89.61, 0.5899, 0.8787, 1.0194, 0.9810, 0.9747
24, 29, 87.67, 0.6257, 0.8975, 1.0073, 0.9927, 0.9777
24, 30, 97.69, 0.7627, 0.9140, 1.0114, 0.9887, 0.9808
24, 31, 90.15, 0.7292, 0.8876, 1.0365, 0.9648, 0.9765
24, 32, 77.69, 0.5087, 0.8742, 1.0243, 0.9763, 0.9710
24, 33, 79.01, 0.5161, 0.8819, 1.0337, 0.9674, 0.9713
24, 34, 78.75, 0.5741, 0.8984, 1.0255, 0.9752, 0.9734
24, 35, 73.04, 0.7292, 0.8870, 1.0560, 0.9470, 0.9685
24, 36, 22.03, 0.4491, 0.4457, 3.8813, 0.2576, 0.9453
24, 37, 81.05, 0.5964, 0.8816, 1.0437, 0.9581, 0.9713
24, 38, 82.37, 0.5522, 0.8882, 1.0322, 0.9688, 0.9751
24, 39, 87.23, 0.5374, 0.8940, 1.0265, 0.9742, 0.9780
24, 40, 71.69, 0.6144, 0.9182, 1.0247, 0.9759, 0.9741
24, 41, 90.39, 0.5380, 0.8990, 1.0022, 0.9978, 0.9753
24, 42, 56.38, 0.5248, 0.7049, 1.8918, 0.5286, 0.9753
24, 43, 82.90, 0.5948, 0.8773, 1.0255, 0.9751, 0.9710
24, 44, 103.60, 0.5848, 0.8608, 1.0165, 0.9838, 0.9746
24, 45, 58.60, 0.5851, 0.8728, 1.0186, 0.9818, 0.9624
24, 46, 47.70, 0.5348, 0.6223, 2.3213, 0.4308, 0.9608
24, 47, 67.50, 0.6857, 0.8369, 1.2712, 0.7867, 0.9761
24, 48, 88.08, 0.7108, 0.8970, 1.0289, 0.9719, 0.9761
24, 49, 82.82, 0.5351, 0.8877, 1.0382, 0.9632, 0.9738
24, 50, 82.69, 0.5361, 0.8765, 1.0471, 0.9551, 0.9696
24, 51, 74.45, 0.6857, 0.9070, 1.0225, 0.9780, 0.9727
24, 52, 82.46, 0.5745, 0.8754, 1.0197, 0.9807, 0.9686
24, 53, 83.04, 0.7079, 0.8996, 1.0345, 0.9667, 0.9747
24, 54, 72.01, 0.7809, 0.9010, 1.0169, 0.9833, 0.9692
24, 55, 69.35, 0.7137, 0.7893, 1.5633, 0.6397, 0.9790
24, 56, 93.25, 0.6586, 0.8936, 1.0189, 0.9814, 0.9759
24, 57, 84.70, 0.5342, 0.8921, 1.0239, 0.9767, 0.9739
24, 58, 78.70, 0.5277, 0.8837, 1.0100, 0.9901, 0.9713
24, 59, 73.92, 0.4552, 0.8980, 1.0412, 0.9604, 0.9699
24, 60, 58.69, 0.5406, 0.8965, 1.0408, 0.9608, 0.9661
24, 61, 80.58, 0.9468, 0.8762, 1.0256, 0.9751, 0.9728
24, 62, 92.33, 0.5606, 0.8916, 1.0140, 0.9862, 0.9762
24, 63, 83.96, 0.5145, 0.8862, 1.0161, 0.9842, 0.9710
24, 64, 78.55, 0.4723, 0.9004, 1.0177, 0.9826, 0.9737
