Frame,Label,X,Y,Area,Area Conv. Hull,Peri.,Peri. Conv. Hull,Feret,Min. Feret,Maximum inscriped circle diameter,Area equivalent circle diameter,Long Side Length MBR,Short Side Length MBR,Aspect Ratio,Area/Peri.,Circ.,Elong.,Convexity,Solidity,Num. of Holes,Thinnes Rt.,Contour Temp.,Orientation,Fract. Dim.,Fract. Dim. Goodness
1,144,161.676,203.327,1227.535,1255.539,120.690,122.187,40.331,36.664,0,39.534,38.191,36.664,1.042,10.171,11.866,0.158,1,0.978,0,1.000,0.136,159.313,1.544,0.966
1,145,600.647,202.586,1215.866,1241.537,120.690,122.287,41.948,35.136,0,39.346,39.719,35.136,1.130,10.074,11.980,0.308,1,0.979,0,1.000,0.138,163.061,1.538,0.963
1,146,1420.729,214.148,1316.216,1341.887,125.481,127.005,41.948,38.888,0,40.937,39.982,37.823,1.057,10.489,11.963,0.226,1,0.981,0,1.000,0.136,167.897,1.565,0.966
1,147,1500.453,215.228,1369.891,1411.898,128.879,130.106,43.772,38.191,0,41.764,42.774,38.191,1.120,10.629,12.125,0.281,1,0.970,0,1.000,0.130,85.149,1.579,0.966
1,148,376.782,217.520,1416.566,1444.570,129.728,131.747,42.801,39.719,0,42.469,41.247,39.719,1.038,10.919,11.880,0.150,1,0.981,0,1.000,0.143,112.735,1.588,0.966
1,149,1341.623,216.176,1278.876,1309.215,123.239,125.235,41.557,36.664,0,40.352,38.191,36.664,1.042,10.377,11.876,0.217,1,0.977,0,1.000,0.144,102.881,1.556,0.966
1,150,1259.163,218.053,1348.888,1379.226,126.832,128.202,41.557,39.719,0,41.442,39.719,39.719,1.000,10.635,11.926,0.104,1,0.978,0,1.000,0.133,117.456,1.576,0.966
1,151,552.980,221.321,1484.243,1519.249,133.822,134.954,44.302,41.247,0,43.472,42.774,41.247,1.037,11.091,12.066,0.209,1,0.977,0,1.000,0.127,178.497,1.603,0.965
1,152,1001.486,222.930,1488.911,1526.250,133.822,135.170,44.064,41.247,0,43.540,42.774,41.247,1.037,11.126,12.028,0.135,1,0.976,0,1.000,0.131,165.975,1.606,0.965
1,153,1085.867,218.209,968.492,989.496,106.208,108.232,36.054,32.406,0,35.116,33.608,33.608,1.000,9.119,11.647,0.259,1,0.979,0,1.000,0.149,145.949,1.463,0.949
1,154,1171.790,219.787,1227.535,1241.537,119.493,122.468,41.557,36.664,0,39.534,36.664,36.664,1.000,10.273,11.632,0.296,1,0.989,0,1.000,0.158,133.386,1.540,0.966
1,155,205.705,223.314,1456.239,1491.245,131.775,133.259,43.692,41.127,0,43.060,41.247,41.247,1.000,11.051,11.924,0.154,1,0.977,0,1.000,0.134,57.151,1.597,0.966
1,156,732.470,223.169,1260.207,1292.879,122.236,123.970,41.133,37.681,0,40.057,40.099,38.647,1.038,10.310,11.857,0.236,1,0.975,0,1.000,0.140,122.903,1.553,0.966
1,157,463.825,222.747,1227.535,1253.205,120.342,122.950,41.557,36.664,0,39.534,36.664,36.664,1.000,10.200,11.798,0.253,1,0.980,0,1.000,0.153,136.850,1.538,0.965
1,158,645.873,223.735,1346.554,1369.891,125.634,128.067,42.031,38.191,0,41.406,39.719,38.191,1.040,10.718,11.722,0.205,1,0.983,0,1.000,0.149,6.600,1.576,0.966
1,159,293.068,223.667,1194.863,1218.200,118.295,121.200,41.557,35.136,0,39.004,36.664,35.136,1.043,10.101,11.712,0.301,1,0.981,0,1.000,0.158,148.734,1.525,0.961
1,160,826.149,224.543,1197.196,1220.533,119.340,120.716,39.276,37.575,0,39.043,38.888,37.823,1.028,10.032,11.896,0.154,1,0.981,0,1.000,0.134,94.439,1.533,0.966
1,161,912.233,225.513,1197.196,1222.867,118.992,120.741,39.719,36.664,0,39.043,38.191,36.664,1.042,10.061,11.827,0.208,1,0.979,0,1.000,0.141,91.086,1.538,0.966
1,162,113.369,229.889,1052.506,1085.178,112.851,113.304,37.946,34.782,0,36.607,35.136,35.136,1.000,9.327,12.100,0.240,1,0.970,0,1.000,0.112,132.654,1.491,0.946
1,163,1538.044,232.139,989.496,1019.834,110.455,112.394,38.556,33.151,0,35.495,34.159,32.657,1.046,8.958,12.330,0.216,1,0.970,0,1.000,0.146,132.770,1.476,0.948
1,164,857.777,227.292,333.721,350.057,63.068,63.882,22.710,17.304,0,20.613,21.604,17.080,1.265,5.291,11.919,0.459,1,0.953,0,1.000,0.137,156.486,1.165,0.864
1,165,507.198,242.087,1414.232,1444.570,131.928,135.015,49.194,38.191,0,42.434,41.247,38.191,1.080,10.720,12.307,0.408,1,0.979,0,1.000,0.156,127.404,1.585,0.965
1,166,1383.506,240.604,1390.895,1423.567,129.031,131.014,43.692,38.191,0,42.083,39.719,38.191,1.040,10.779,11.970,0.199,1,0.977,0,1.000,0.142,155.941,1.584,0.966
1,167,417.699,243.360,1365.224,1395.562,127.681,129.346,43.235,38.191,0,41.692,41.247,38.191,1.080,10.692,11.941,0.232,1,0.978,0,1.000,0.138,114.083,1.577,0.966
1,168,1299.608,241.481,1267.208,1295.212,122.738,124.371,40.763,36.664,0,40.168,39.719,36.664,1.083,10.325,11.888,0.267,1,0.978,0,1.000,0.138,169.045,1.549,0.966
1,169,1130.844,244.334,1456.239,1488.911,131.427,133.445,44.064,39.719,0,43.060,41.247,39.719,1.038,11.080,11.861,0.204,1,0.978,0,1.000,0.142,0.878,1.595,0.966
1,170,1217.789,244.424,1327.884,1348.888,124.436,127.611,43.235,36.664,0,41.118,39.719,36.664,1.083,10.671,11.661,0.307,1,0.984,0,1.000,0.159,162.351,1.571,0.966
1,171,692.410,247.020,1239.203,1269.541,121.039,122.868,40.677,37.681,0,39.722,38.191,38.191,1.000,10.238,11.822,0.249,1,0.976,0,1.000,0.142,125.188,1.548,0.967
1,172,957.467,247.793,1374.559,1409.564,128.530,129.901,43.692,38.191,0,41.835,41.247,38.191,1.080,10.694,12.018,0.266,1,0.975,0,1.000,0.132,77.935,1.583,0.966
1,173,1047.051,247.229,1430.568,1463.240,130.926,132.256,43.692,40.991,0,42.679,41.247,41.247,1.000,10.927,11.982,0.209,1,0.978,0,1.000,0.131,144.695,1.591,0.966
1,174,1472.732,244.647,1085.178,1108.515,112.851,115.123,38.556,35.136,0,37.171,35.136,35.136,1.000,9.616,11.736,0.278,1,0.979,0,1.000,0.151,139.402,1.491,0.946
1,175,246.619,248.002,1304.547,1337.219,124.785,126.183,41.275,38.191,0,40.755,39.719,38.191,1.040,10.454,11.936,0.152,1,0.976,0,1.000,0.134,158.036,1.563,0.966
1,176,332.452,248.821,1341.887,1374.559,126.483,128.206,42.142,38.191,0,41.335,39.719,38.191,1.040,10.609,11.922,0.169,1,0.976,0,1.000,0.139,81.732,1.575,0.966
1,177,600.096,248.675,1348.888,1374.559,126.832,128.320,42.253,39.130,0,41.442,39.719,39.719,1.000,10.635,11.926,0.218,1,0.981,0,1.000,0.135,149.744,1.569,0.966
1,178,783.850,251.042,1533.251,1568.257,135.020,136.804,44.617,42.128,0,44.184,42.774,42.774,1.000,11.356,11.890,0.172,1,0.978,0,1.000,0.138,146.757,1.624,0.965
1,179,153.809,249.733,1330.218,1360.556,126.135,127.869,42.473,38.191,0,41.154,38.191,38.191,1.000,10.546,11.960,0.131,1,0.978,0,1.000,0.139,47.380,1.571,0.966
1,180,64.950,251.716,1330.218,1360.556,126.832,127.991,42.473,37.681,0,41.154,41.247,38.191,1.080,10.488,12.093,0.308,1,0.978,0,1.000,0.129,162.174,1.570,0.966
1,181,876.897,253.181,737.454,765.459,98.717,100.057,38.313,23.480,0,30.642,37.730,23.319,1.618,7.470,13.214,0.611,1,0.963,0,0.951,0.139,60.282,1.375,0.953
1,182,856.155,247.460,322.053,329.054,61.369,62.639,21.278,17.622,0,20.250,21.223,17.815,1.191,5.248,11.694,0.410,1,0.979,0,1.000,0.152,67.444,1.169,0.864
1,183,1430.751,258.754,1262.540,1285.877,122.236,124.326,42.031,37.575,0,40.094,38.948,37.575,1.037,10.329,11.835,0.233,1,0.982,0,1.000,0.146,142.820,1.554,0.966
1,184,1342.608,263.393,1365.224,1395.562,126.832,129.271,44.064,38.888,0,41.692,39.719,39.719,1.000,10.764,11.783,0.285,1,0.978,0,1.000,0.149,143.551,1.579,0.966
1,185,1513.614,262.411,1281.210,1311.548,122.738,125.125,41.275,38.191,0,40.389,38.191,38.191,1.000,10.439,11.758,0.147,1,0.977,0,1.000,0.150,107.392,1.554,0.967
1,186,376.574,268.988,1386.227,1411.898,128.029,129.934,42.801,39.719,0,42.012,41.247,39.719,1.038,10.827,11.825,0.183,1,0.982,0,1.000,0.141,133.111,1.581,0.966
1,187,468.163,269.231,1234.536,1255.539,120.690,122.858,41.557,35.136,0,39.647,39.719,35.136,1.130,10.229,11.799,0.323,1,0.983,0,1.000,0.147,109.741,1.540,0.963
1,188,1174.918,268.629,1346.554,1383.894,126.832,128.355,42.446,39.613,0,41.406,39.276,39.276,1.000,10.617,11.946,0.174,1,0.973,0,1.000,0.136,118.002,1.574,0.966
1,189,1260.688,268.438,1316.216,1341.887,124.785,126.856,42.801,38.191,0,40.937,39.719,38.191,1.040,10.548,11.830,0.257,1,0.981,0,1.000,0.145,132.059,1.563,0.966
1,190,289.076,270.847,1379.226,1423.567,132.276,133.160,47.160,37.150,0,41.906,41.948,37.169,1.129,10.427,12.686,0.372,1,0.969,0,0.991,0.122,81.088,1.589,0.966
1,191,1090.178,269.799,1253.205,1283.544,121.888,123.456,40.677,38.191,0,39.945,38.191,38.191,1.000,10.282,11.855,0.197,1,0.976,0,1.000,0.137,130.157,1.548,0.966
1,192,200.761,271.807,1430.568,1465.574,131.427,132.313,44.407,39.719,0,42.679,41.247,39.719,1.038,10.885,12.074,0.228,1,0.976,0,1.000,0.122,142.947,1.588,0.966
